styleid,Url,len_Fabulyst,len_Myntra,correct?,analysis
2478386,http://myntra.myntassets.com/assets/images/2478386/2018/2/12/11518420379059-na-5121518420378821-1.jpg,Knee Length,Knee Length,TRUE,
1779925,http://myntra.myntassets.com/assets/images/1779925/2017/2/27/11488181642143-TALINUM-Women-Kurtas-4231488181641895-1.jpg,Ankle Length,Ankle Length,TRUE,
877565,http://myntra.myntassets.com/assets/images/877565/2015/9/10/11441863621015-People-Red-Printed-Kurta-1331441863620480-1.jpg,Above Knee,Knee Length,FALSE,FN
981416,http://myntra.myntassets.com/image/style/properties/981416/Juniper-Women-Kurtas_1_7e8776ebe77ef5784fd45059f35d56e8.jpg,Knee Length,Knee Length,TRUE,
2015872,http://myntra.myntassets.com/assets/images/2015872/2018/1/22/11516619805586-Anouk-Women-Red--Black-Printed-A-Line-Kurta-6061516619805367-1.jpg,Calf Length,Knee Length,FALSE,FN
2373083,http://myntra.myntassets.com/assets/images/2373083/2018/1/2/11514880157429-Chhipa-Prints-Women-Pink-Printed-A-Line-Kurta-1111514880157286-1.jpg,Ankle Length,Above Knee,FALSE,FN
2484482,http://myntra.myntassets.com/assets/images/2484482/2018/2/23/11519382779646-Anahi-Women-Black--White-Printed-A-Line-Kurta-3551519382779500-1.jpg,Calf Length,Calf Length,TRUE,
2448849,http://myntra.myntassets.com/assets/images/2448849/2018/2/8/11518081386511-Mustard-Shibori-Printed-A-Line-Kurta-with-pocket-details-3831518081386294-1.jpg,Knee Length,Above Knee,FALSE,TN
2070658,http://myntra.myntassets.com/assets/images/2070658/2017/8/31/11504177509159-INDYA-Women-Kurtas-5711504177508964-1.jpg,Ankle Length,Ankle Length,TRUE,
1758952,http://myntra.myntassets.com/assets/images/1758952/2017/2/10/11486706084523-Jaipur-Kurti-Women-Cream-Printed-Straight-Kurta-5951486706084325-1.jpg,Calf Length,Calf Length,TRUE,
1617392,http://myntra.myntassets.com/assets/images/1617392/2016/11/3/11478157503267-Hypnotex-Women-Red-Solid-Straight-Kurta-2951478157503072-1.jpg,Calf Length,Calf Length,TRUE,
2392232,http://myntra.myntassets.com/assets/images/2392232/2018/1/18/11516270034539-Soch-Women-Brown-Yoke-Design-Straight-Kurta-1231516270034458-1.jpg,Knee Length,Knee Length,TRUE,
1589277,http://myntra.myntassets.com/assets/images/1589277/2016/11/14/11479121050766-JAYPORE-Women-Grey-Semi-Sheer-Checked-A-Line-Kurta-9081479121050576-1.jpg,Calf Length,Calf Length,TRUE,
2309394,http://myntra.myntassets.com/assets/images/2309394/2017/12/5/11512466497349-Nayo-Women-Beige-Solid-Straight-Kurta-6851512466497183-1.jpg,Knee Length,Calf Length,FALSE,FN
2437645,http://myntra.myntassets.com/assets/images/diy/2018/1/24/41ea1b5d-5bec-473c-a3c6-ddb47ded7298default.jpg,Above Knee,Calf Length,FALSE,OOS
2466654,http://myntra.myntassets.com/assets/images/2466654/2018/2/8/11518080606724-Juniper-Grey-Rayon-Printed-High-Low-Panelled-Kurta-6231518080606518-1.jpg,Knee Length,Calf Length,FALSE,FN
469879,http://myntra.myntassets.com/images/style/properties/Neels-Women-Black-Printed-Anarkali-Kurta_b1fa70a0d50dc1997374a0b039af51f3_images.jpg,Calf Length,#N/A,#N/A,FN
1699560,http://myntra.myntassets.com/assets/images/1699560/2017/2/8/11486531479561-all-about-you-Women-Orange-Solid-Pathani-Kurta-8151486531479317-1.jpg,Knee Length,Calf Length,FALSE,FN
2322857,http://myntra.myntassets.com/assets/images/2322857/2018/2/24/11519460982648-Anouk-Women-Purple-Woven-Design-A-Line-Kurta-841519460982511-1.jpg,Ankle Length,Calf Length,FALSE,FN
2278334,http://myntra.myntassets.com/assets/images/2278334/2017/11/24/11511500891532-na-9501511500891405-1.jpg,Calf Length,Calf Length,TRUE,
2508978,http://myntra.myntassets.com/assets/images/2508978/2018/2/22/11519299677978-na-8821519299677785-1.jpg,Calf Length,Knee Length,FALSE,FN
2329686,http://myntra.myntassets.com/assets/images/2329686/2017/12/12/11513076371706-NA-7911513076371535-1.jpg,Knee Length,Knee Length,TRUE,
1896325,http://myntra.myntassets.com/assets/images/1896325/2017/5/10/11494397200183-Vishudh-Women-Kurtas-4521494397200065-1.jpg,Calf Length,Calf Length,TRUE,
2278333,http://myntra.myntassets.com/assets/images/2278333/2017/11/24/11511500881900-na-3541511500881821-1.jpg,Calf Length,Calf Length,TRUE,
2200757,http://myntra.myntassets.com/assets/images/2200757/2017/10/27/11509084757572-M-Tex-Women-Maroon-Woven-Design-Straight-Kurta-7331509084757424-1.jpg,Calf Length,Knee Length,FALSE,FN
2435150,http://myntra.myntassets.com/assets/images/2435150/2018/1/30/11517295608369-na-4151517295608187-1.jpg,Calf Length,Calf Length,TRUE,
2265022,http://myntra.myntassets.com/assets/images/2265022/2017/11/20/11511179533894-Mytri-Womens-Grey-Beige-Cambric-Printed-Straight-Kurta-8661511179533753-1.jpg,Calf Length,Calf Length,TRUE,
2484621,http://myntra.myntassets.com/assets/images/2484621/2018/2/23/11519383301339-Anahi-Women-Black-Solid-Straight-Kurta-9181519383301199-1.jpg,Calf Length,Calf Length,TRUE,
1514689,http://myntra.myntassets.com/assets/images/1514689/2016/9/14/11473851262060-7-Colors-Life-Style-Women-Kurtas-261473851261910-1.jpg,Knee Length,Calf Length,FALSE,TN
2465630,http://myntra.myntassets.com/assets/images/2465630/2018/3/1/11519900296930-Span-Women-Kurtas-1041519900296808-1.jpg,Knee Length,Knee Length,TRUE,
1338684,http://myntra.myntassets.com/assets/images/1338684/2016/5/4/11462363026799-Tissu-Women-Kurtas-3751462363026646-1.jpg,Knee Length,Knee Length,TRUE,
2253778,http://myntra.myntassets.com/assets/images/2253778/2018/1/24/11516790446121-HERENOW-Women-Kurtas-2591516790446067-1.jpg,Calf Length,Calf Length,TRUE,
1894258,http://myntra.myntassets.com/assets/images/1894258/2017/5/10/11494404558611-Sera-Women-Kurtas-4181494404558430-1.jpg,Calf Length,Knee Length,FALSE,TN
2176236,http://myntra.myntassets.com/assets/images/2176236/2017/10/13/11507876071382-Laabha-Women-Navy-Blue-Embellished-Straight-Kurta-961507876071240-1.jpg,Calf Length,Calf Length,TRUE,
2273368,http://myntra.myntassets.com/assets/images/2273368/2017/11/23/11511431149504-Saadgi-Blue-Embroidered-Rayon-Short-Kurta-5071511431149302-1.jpg,Above Knee,Above Knee,TRUE,
2389770,http://myntra.myntassets.com/assets/images/2389770/2018/1/19/11516361526394-Jaipur-Kurti-Women-Yellow--Red-Printed-A-Line-Kurta-1821516361526232-1.jpg,Calf Length,Calf Length,TRUE,
2344458,http://myntra.myntassets.com/assets/images/2344458/2017/12/16/11513413042189-na-6251513413042088-1.jpg,Above Knee,Above Knee,TRUE,
2511419,http://myntra.myntassets.com/assets/images/2511419/2018/2/22/11519279067153-Mytri-Womens-Red-Rayon-Embroidered-Straight-Kurta-641519279066963-1.jpg,Knee Length,Knee Length,TRUE,
2448482,http://myntra.myntassets.com/assets/images/2448482/2018/2/8/11518076257217-Shree-Women-Orange--Navy-Blue-Printed-Straight-Kurta-4261518076257031-1.jpg,Calf Length,Calf Length,TRUE,
2381907,http://myntra.myntassets.com/assets/images/2381907/2018/1/8/11515388841731-Mytri-Womens-Black--Pink-Cambric-Printed-Anarkali-Kurta-331515388841561-1.jpg,Ankle Length,Calf Length,FALSE,FN
2404513,http://myntra.myntassets.com/assets/images/2404513/2018/1/25/11516860460209-Rangriti-Women-Coral-Embroidered-Straight-Kurta-9981516860460000-1.jpg,Knee Length,Knee Length,TRUE,
2312205,http://myntra.myntassets.com/assets/images/2312205/2017/12/6/11512539234768-Aujjessa-Fuschia-A-Line-Front-Slit-Kurta-8451512539234505-1.jpg,Calf Length,Calf Length,TRUE,
2209658,http://myntra.myntassets.com/assets/images/2209658/2017/10/28/11509187523200-SASSAFRAS-Women-Kurtas-6791509187522974-1.jpg,Ankle Length,Ankle Length,TRUE,
2500905,http://myntra.myntassets.com/assets/images/2500905/2018/2/20/11519109175513-na-1871519109175304-1.jpg,Calf Length,Calf Length,TRUE,
2398641,http://myntra.myntassets.com/assets/images/2398641/2018/1/16/11516092008119-Vaamsi-Women-Black--Yellow-Printed-Straight-Kurta-571516092008034-1.jpg,Calf Length,Knee Length,FALSE,FN
1814442,http://myntra.myntassets.com/assets/images/1814442/2017/3/20/11489990538030-Popnetic-Women-Kurtas-3351489990537905-1.jpg,Calf Length,Calf Length,TRUE,
1028097,http://myntra.myntassets.com/image/style/properties/1028097/indibox-Women-Kurtas_1_1626b9865434528499b13899e73eb9a2.jpg,Calf Length,Calf Length,TRUE,
2396795,http://myntra.myntassets.com/assets/images/2396795/2018/1/16/11516091491973-Cottinfab-Printed-Kurta-with-front-Slit-5671516091491802-1.jpg,Ankle Length,Ankle Length,TRUE,
2349040,http://myntra.myntassets.com/assets/images/2349040/2017/12/18/11513601368756-MTex-Blue-Crepe-Straight-Kurti-1071513601368640-1.jpg,Calf Length,Calf Length,TRUE,
2247480,http://myntra.myntassets.com/assets/images/2247480/2017/11/14/11510658093268-Ives-Women-Red-Dyed-Straight-Kurta-3011510658093039-1.jpg,Knee Length,Knee Length,TRUE,
1604803,http://myntra.myntassets.com/assets/images/1604803/2016/10/26/11477468275168-Biba-Women-Kurtas-1291477468274826-1.jpg,Calf Length,Knee Length,FALSE,FN
2355271,http://myntra.myntassets.com/assets/images/2355271/2018/1/16/11516096772597-IMARA-Women-Beige-Printed-A-Line-Kurta-8451516096772596-1.jpg,Calf Length,Above Knee,FALSE,TN
1410761,http://myntra.myntassets.com/assets/images/1410761/2016/6/25/11466847277331-Cottinfab-Black--White-Printed-Crepe-Kurta-2461466847277162-1.jpg,Knee Length,Knee Length,TRUE,
2431839,http://myntra.myntassets.com/assets/images/2431839/2018/2/12/11518428751870-Global-Desi-Women-Navy-Blue--White-Printed-Straight-Kurta-3791518428751663-1.jpg,Calf Length,Calf Length,TRUE,
2413836,http://myntra.myntassets.com/assets/images/2413836/2018/2/5/11517828976635-HERENOW-Women-Black--Off-White-Printed-Straight-Kurta-4781517828976647-1.jpg,Calf Length,Calf Length,TRUE,
2359521,http://myntra.myntassets.com/assets/images/2359521/2018/2/14/11518593588839-IMARA-by-Shraddha-Kapoor-Women-Off-White-Embroidered-A-Line-Kurta-5111518593588732-1.jpg,Calf Length,Knee Length,FALSE,FN
1427300,http://myntra.myntassets.com/assets/images/1427300/2016/7/19/11468918347985-Shree-Beige--Black-Printed-Kurta-5021468918347706-1.jpg,Calf Length,Calf Length,TRUE,
2323261,http://myntra.myntassets.com/assets/images/2323261/2018/2/12/11518435149129-Anouk-Women-Yellow-Yoke-Design-A-Line-Kurta-8841518435148922-1.jpg,Calf Length,Calf Length,TRUE,
2326374,http://myntra.myntassets.com/assets/images/2326374/2017/12/9/11512799913958-NA-941512799913883-1.jpg,Calf Length,Calf Length,TRUE,
2450729,http://myntra.myntassets.com/assets/images/2450729/2018/2/5/11517810046145-na-8211517810045995-1.jpg,Calf Length,Ankle Length,FALSE,FN
1725605,http://myntra.myntassets.com/assets/images/1725605/2017/8/4/11501850602861-W-Women-Off-White--Blue-Printed-Straight-Kurta-4861501850602579-1.jpg,Calf Length,Calf Length,TRUE,
1824641,http://myntra.myntassets.com/assets/images/1824641/2017/3/27/11490610087623-Ives-Women-Blue-Solid-Anarkali-Kurta-7581490610087438-1.jpg,Calf Length,Calf Length,TRUE,
1717405,http://myntra.myntassets.com/assets/images/1717405/2017/1/18/11484733828550-Soch-Women-Blue-Printed-A-Line-Kurta-7631484733828248-1.jpg,Above Knee,Knee Length,FALSE,FN
2193908,http://myntra.myntassets.com/assets/images/2193908/2017/10/24/11508828292504-Vaamsi-Women-Kurtas-7801508828292349-1.jpg,Calf Length,Knee Length,FALSE,FN
2508984,http://myntra.myntassets.com/assets/images/2508984/2018/2/22/11519294257559-na-5411519294257353-1.jpg,Calf Length,Calf Length,TRUE,
2463712,http://myntra.myntassets.com/assets/images/2463712/2018/2/20/11519122768695-AKS-Women-White--Blue-Embroidered-Straight-Kurta-5111519122768488-1.jpg,Above Knee,Above Knee,TRUE,
2414169,http://myntra.myntassets.com/assets/images/2414169/2018/1/22/11516599955109-na-4241516599954906-1.jpg,Ankle Length,Calf Length,FALSE,FN
2493416,http://myntra.myntassets.com/assets/images/2493416/2018/2/21/11519197777388-AKS-Women-Off-White--Blue-Printed-Straight-Kurta-2881519197777242-1.jpg,Above Knee,Calf Length,FALSE,TN
2477290,http://myntra.myntassets.com/assets/images/2477290/2018/2/22/11519304923160-Libas-Women-Kurtas-1261519304922947-1.jpg,Calf Length,Calf Length,TRUE,
2273463,http://myntra.myntassets.com/assets/images/2273463/2017/11/24/11511501325565-Saadgi-Women-Teal-Embroidered-Straight-Kurta-2421511501325353-1.jpg,Above Knee,Above Knee,TRUE,
664047,http://myntra.myntassets.com/images/style/properties/Libas-Women-Black-&-Beige-Printed-Anarkali-Kurta_3d1f9e7899167bc299613e46e33cb2c2_images.jpg,Calf Length,Knee Length,FALSE,FN
2229036,http://myntra.myntassets.com/assets/images/2229036/2017/11/7/11510034642040-ANAISA-Women-Pink-Solid-A-Line-Kurta-3811510034641855-1.jpg,Ankle Length,Calf Length,FALSE,TN
1062591,http://myntra.myntassets.com/assets/images/1062591/2015/11/5/11446712061577-Raindrops-Black-Printed-Kurta-6551446712061289-1.jpg,Calf Length,Calf Length,TRUE,
855474,http://myntra.myntassets.com/image/style/properties/855474/Soch-White--Black-Printed-Khadi-Kurta_1_0f1f74d881d55b9fca09b32733d01b92.jpg,Above Knee,Knee Length,FALSE,FN
1050439,http://myntra.myntassets.com/assets/images/1050439/2016/1/12/11452592326324-Anouk-Grey-Embroidered-Kurta-1971452592325836-1.jpg,Above Knee,Knee Length,FALSE,FN
2392227,http://myntra.myntassets.com/assets/images/2392227/2018/1/18/11516270021782-Soch-Women-Black-Printed-Straight-Kurta-8381516270021744-1.jpg,Calf Length,Knee Length,FALSE,TN
2319815,http://myntra.myntassets.com/assets/images/2319815/2017/12/7/11512646126094-NA-3061512646125896-1.jpg,Calf Length,Calf Length,TRUE,
2509096,http://myntra.myntassets.com/assets/images/2509096/2018/2/22/11519300937565-RARE-ROOTS-Women-Lavender-Kurti-6191519300937350-1.jpg,Knee Length,Calf Length,FALSE,FN
1382244,http://myntra.myntassets.com/assets/images/1382244/2016/6/8/11465370260239-Pannkh-Women-Kurtas-3641465370260044-1.jpg,Knee Length,Knee Length,TRUE,
2485849,http://myntra.myntassets.com/assets/images/2485849/2018/2/14/11518589161160-na-6831518589160955-1.jpg,Calf Length,Knee Length,FALSE,FN
2489472,http://myntra.myntassets.com/assets/images/2489472/2018/2/23/11519379000801-Fabindia-Women-Kurtas-7161519379000616-1.jpg,Calf Length,Calf Length,TRUE,
2477204,http://myntra.myntassets.com/assets/images/2477204/2018/2/12/11518417079728-NA-6021518417079544-1.jpg,Calf Length,Calf Length,TRUE,
1028355,http://myntra.myntassets.com/assets/images/1028355/2015/11/9/11447046652944-Shree-Coral-Red-Kurta-2761447046651307-1.jpg,Above Knee,Knee Length,FALSE,TN
2484475,http://myntra.myntassets.com/assets/images/2484475/2018/2/24/11519455281104-Karigari-Women-Kurtas-6791519455280954-1.jpg,Knee Length,Above Knee,FALSE,TN
2360260,http://myntra.myntassets.com/assets/images/2360260/2017/12/22/11513929848636-na-5321513929848513-1.jpg,Calf Length,Calf Length,TRUE,
2520142,http://myntra.myntassets.com/assets/images/2520142/2018/2/26/11519637191953-ZIYAA-Women-Pink-Printed-Straight-Kurta-4461519637191778-1.jpg,Calf Length,Calf Length,TRUE,
2508918,http://myntra.myntassets.com/assets/images/2508918/2018/2/22/11519299579919-NA-631519299579665-1.jpg,Calf Length,Knee Length,FALSE,FN
2193679,http://myntra.myntassets.com/assets/images/2193679/2017/11/18/11510994616428-Ritu-Kumar-Women-Beige-Embroidered-Straight-Kurta-1261510994616232-1.jpg,Above Knee,Above Knee,TRUE,
1330871,http://myntra.myntassets.com/assets/images/1330871/2016/9/17/11474111249617-Aaboli-Women-Blue-Printed-A-Line-Kurta-1031474111249476-1.jpg,Above Knee,Above Knee,TRUE,
2168789,http://myntra.myntassets.com/assets/images/2168789/2017/10/11/11507716482255-Varanga-Women-Red-Printed-A-Line-Kurta-6161507716482049-1.jpg,Above Knee,Calf Length,FALSE,TN
2420089,http://myntra.myntassets.com/assets/images/2420089/2018/1/23/11516683604449-na-8521516683604328-1.jpg,Calf Length,Calf Length,TRUE,
2523474,http://myntra.myntassets.com/assets/images/2523474/2018/2/26/11519642580159-shiloh-Women-Blue--Red-Printed-A-Line-Kurta-6011519642579905-1.jpg,Ankle Length,Calf Length,FALSE,FN
2520148,http://myntra.myntassets.com/assets/images/2520148/2018/2/26/11519637290310-ZIYAA-Women-Brown-Printed-Straight-Kurta-5621519637290109-1.jpg,Calf Length,Calf Length,TRUE,
2322948,http://myntra.myntassets.com/assets/images/2322948/2018/2/20/11519107347156-Anouk-Women-Black-Yoke-Design-A-Line-Kurta-3901519107347059-1.jpg,Calf Length,Knee Length,FALSE,FN
2486497,http://myntra.myntassets.com/assets/images/2486497/2018/2/22/11519293728043-Shree-Women-Kurtas-2291519293727878-1.jpg,Calf Length,Calf Length,TRUE,
2326388,http://myntra.myntassets.com/assets/images/2326388/2017/12/9/11512798915926-NA-3491512798915828-1.jpg,Ankle Length,Ankle Length,TRUE,
1845695,http://myntra.myntassets.com/assets/images/1845695/2017/4/26/11493207082670-AURELIA-Women-Black--Green-Printed-Straight-Kurta-5381493207082456-1.jpg,Calf Length,Calf Length,TRUE,
2263364,http://myntra.myntassets.com/assets/images/2263364/2017/11/29/11511952936508-PACK-OF-CARDS-4591511952936341-1.jpg,Above Knee,Above Knee,TRUE,
2437678,http://myntra.myntassets.com/assets/images/diy/2018/1/24/882dabe0-467b-4f29-b2d7-30a3ef4750cddefault.jpg,Above Knee,Calf Length,FALSE,OOS
2520013,http://myntra.myntassets.com/assets/images/2520013/2018/2/26/11519642361463-q-3331519642361264-1.jpg,Ankle Length,Calf Length,FALSE,TN
1333786,http://myntra.myntassets.com/assets/images/1333786/2016/6/30/11467270578486-Libas-Beige--Orange-Floral-Print-Kurta-1551467270578224-1.jpg,Calf Length,Calf Length,TRUE,
2507094,http://myntra.myntassets.com/assets/images/2507094/2018/2/21/11519211528996-Varanga-red-embroidered-kurta--VAR118145-6781519211528668-1.jpg,Calf Length,Knee Length,FALSE,FN
1795822,http://myntra.myntassets.com/assets/images/1795822/2017/3/8/11488955003344-Janasya-Women-Kurtas-9381488955003138-1.jpg,Calf Length,Calf Length,TRUE,
1290011,http://myntra.myntassets.com/assets/images/1290011/2016/4/1/11459506692111-Pannkh-Women-Kurtas-5231459506691444-1.jpg,Knee Length,Knee Length,TRUE,
1752824,http://myntra.myntassets.com/assets/images/1752824/2017/2/15/11487160919746-Libas-Women-Grey-Printed-A-Line-Kurta-7051487160919387-1.jpg,Knee Length,Calf Length,FALSE,FN
2163248,http://myntra.myntassets.com/assets/images/2163248/2017/10/6/11507277832435-Aaboli-Women-Pink-Printed-Straight-Kurta-7311507277832220-1.jpg,Above Knee,Knee Length,FALSE,FN
1752283,http://myntra.myntassets.com/assets/images/1752283/2017/2/9/11486628826492-aasi-Women-Kurtas-5891486628826261-1.jpg,Calf Length,Calf Length,TRUE,
2399785,http://myntra.myntassets.com/assets/images/2399785/2018/2/22/11519285071161-AURELIA-Women-Kurtas-9961519285070999-1.jpg,Knee Length,Calf Length,FALSE,FN
2512745,http://myntra.myntassets.com/assets/images/2512745/2018/2/22/11519278626838-na-2441519278626664-1.jpg,Calf Length,Calf Length,TRUE,
2030519,http://myntra.myntassets.com/assets/images/2030519/2017/8/4/11501847452439-INDYA-Women-Kurtas-7671501847452916-1.jpg,Ankle Length,Calf Length,FALSE,TN
2355084,http://myntra.myntassets.com/assets/images/2355084/2017/12/20/11513762816844-Band-Collar-Full-Placket-Textured-Kurta-With-34Th-Rolled-Up-Sleeves-3541513762816780-1.jpg,Knee Length,Calf Length,FALSE,FN
1679081,http://myntra.myntassets.com/assets/images/1679081/2017/1/12/11484223518399-Drama-Sisters-Women-Beige-Printed-A-Line-Kurta-3351484223518183-1.jpg,Above Knee,Knee Length,FALSE,FN
2448947,http://myntra.myntassets.com/assets/images/2448947/2018/2/8/11518070079001-Blue--Maroon-Printed-Pleated-Long-kurta-8171518070078819-1.jpg,Ankle Length,Ankle Length,TRUE,
